src_ip,src_port,dst_ip,dst_port,proto,service,duration,src_bytes,dst_bytes,conn_state,missed_bytes,src_pkts,src_ip_bytes,dst_pkts,dst_ip_bytes,dns_query,dns_qclass,dns_qtype,dns_rcode,dns_AA,dns_RD,dns_RA,dns_rejected,ssl_version,ssl_cipher,ssl_resumed,ssl_established,ssl_subject,ssl_issuer,http_trans_depth,http_method,http_uri,http_version,http_request_body_len,http_response_body_len,http_status_code,http_user_agent,http_orig_mime_types,http_resp_mime_types,weird_name,weird_addl,weird_notice,label,type,anomaly
fe80::343b:2cf:e9fb:6570,61421,ff02::1:3,5355,udp,dns,0.109809,50,0,S0,0,2,146,0,0,wininst,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.103,64636,224.0.0.252,5355,udp,dns,0.410185,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,64636,ff02::1:3,5355,udp,dns,0.410053,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,51906,35.160.78.190,443,tcp,-,60.919142,0,3687,SHR,0,0,0,12,2401,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,51906,35.160.78.190,443,tcp,ssl,61.195368,1449,3687,SF,1918,16,2289,12,2401,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,51908,35.160.78.190,443,tcp,ssl,6.266706,674,3448,SF,1918,11,1230,6,1850,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,3.982301,270,0,S0,0,3,354,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,3.982366,270,0,S0,0,3,354,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::1087:c341:7263:ead3,5353,ff02::fb,5353,udp,dns,3.982591,270,0,S0,0,3,414,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,42986,216.58.199.74,443,tcp,-,170.828264,0,2559,SHR,0,1,52,14,3295,-,0,0,0,-,-,-,-,TLSv13,TLS_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,42986,216.58.199.74,443,tcp,ssl,170.861334,1651,2559,SF,0,20,2699,14,3295,-,0,0,0,-,-,-,-,TLSv13,TLS_AES_128_GCM_SHA256,T,T,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,40786,13.35.146.89,443,tcp,-,116.015561,0,1061,SHR,0,0,0,19,2057,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,40786,13.35.146.89,443,tcp,ssl,116.006083,1132,1061,SF,0,21,2232,19,2057,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,T,T,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.250,5353,224.0.0.251,5353,udp,dns,1.027633,224,0,S0,0,2,280,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.250,5353,224.0.0.251,5353,udp,dns,1.027484,224,0,S0,0,2,280,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::855:e4ef:de26:7aca,5353,ff02::fb,5353,udp,dns,1.027559,224,0,S0,0,2,320,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,4.013656,270,0,S0,0,3,354,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,4.014148,270,0,S0,0,3,354,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::1087:c341:7263:ead3,5353,ff02::fb,5353,udp,dns,4.013276,270,0,S0,0,3,414,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,50271,13.107.3.128,443,tcp,ssl,66.310171,974,624,RSTR,0,7,1266,6,876,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,T,T,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,4.088391,342,0,S0,0,5,482,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,4.088951,342,0,S0,0,5,482,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::1087:c341:7263:ead3,5353,ff02::fb,5353,udp,dns,4.088458,342,0,S0,0,5,582,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.46,5353,224.0.0.251,5353,udp,dns,0.003474,172,0,S0,0,2,228,0,0,desktop-uciie91.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.46,5353,224.0.0.251,5353,udp,dns,0.003501,172,0,S0,0,2,228,0,0,desktop-uciie91.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.46,64451,224.0.0.252,5355,udp,dns,0.0,0,0,S0,0,1,61,0,0,desktop-uciie91,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::f554:8774:9968:b60b,5353,ff02::fb,5353,udp,dns,0.005545,172,0,S0,0,2,268,0,0,desktop-uciie91.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::f554:8774:9968:b60b,64451,ff02::1:3,5355,udp,dns,0.0,0,0,S0,0,1,81,0,0,desktop-uciie91,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.103,53631,224.0.0.252,5355,udp,dns,0.410347,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,53631,ff02::1:3,5355,udp,dns,0.410179,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.103,55724,224.0.0.252,5355,udp,dns,0.409553,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,55724,ff02::1:3,5355,udp,dns,0.409629,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.103,61634,224.0.0.252,5355,udp,dns,0.410674,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,61634,ff02::1:3,5355,udp,dns,0.410497,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.103,59550,224.0.0.252,5355,udp,dns,0.410403,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,59550,ff02::1:3,5355,udp,dns,0.410313,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,50325,117.18.232.200,443,tcp,ssl,88.627116,859,20840,SF,15357,19,1631,11,5935,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_256_GCM_SHA384,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,44498,13.35.146.89,443,tcp,-,115.064891,0,796,SHR,0,0,0,18,1740,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,44498,13.35.146.89,443,tcp,ssl,115.075566,1132,796,SF,0,21,2232,18,1740,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,T,T,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.103,60160,224.0.0.252,5355,udp,dns,0.410561,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,60160,ff02::1:3,5355,udp,dns,0.410591,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,47318,216.58.199.74,443,tcp,-,171.053875,0,3726,SHR,0,1,52,15,4514,-,0,0,0,-,-,-,-,TLSv13,TLS_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,47318,216.58.199.74,443,tcp,ssl,171.070616,1652,3726,SF,0,20,2700,15,4514,-,0,0,0,-,-,-,-,TLSv13,TLS_AES_128_GCM_SHA256,T,T,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,45934,13.35.146.89,443,tcp,-,115.091289,0,1061,SHR,0,0,0,22,2225,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,45934,13.35.146.89,443,tcp,ssl,115.105239,1132,1061,SF,0,22,2750,22,2225,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,T,T,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.103,62988,224.0.0.252,5355,udp,dns,0.40951,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,62988,ff02::1:3,5355,udp,dns,0.409454,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.103,55708,224.0.0.252,5355,udp,dns,0.401544,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,5353,224.0.0.251,5353,udp,dns,0.009542,232,0,S0,0,4,344,0,0,desktop-7q9apbo.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,5353,224.0.0.251,5353,udp,dns,0.010792,232,0,S0,0,4,344,0,0,desktop-7q9apbo.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,55338,224.0.0.252,5355,udp,dns,0.0,0,0,S0,0,1,61,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,55818,224.0.0.252,5355,udp,dns,0.0,0,0,S0,0,1,61,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,55708,ff02::1:3,5355,udp,dns,0.401452,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::8520:4eba:6770:702a,5353,ff02::fb,5353,udp,dns,0.010368,232,0,S0,0,4,424,0,0,desktop-7q9apbo.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::8520:4eba:6770:702a,55338,ff02::1:3,5355,udp,dns,0.0,0,0,S0,0,1,81,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::8520:4eba:6770:702a,55818,ff02::1:3,5355,udp,dns,0.0,0,0,S0,0,1,81,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.190,5353,224.0.0.251,5353,udp,dns,4.059469,1106,0,S0,0,8,1330,0,0,ubuntu.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
2405:6e00:10ce:2c00:20c:29ff:feee:e07a,5353,ff02::fb,5353,udp,dns,4.059939,1074,0,S0,0,8,1458,0,0,ubuntu.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,5353,224.0.0.251,5353,udp,dns,3.819944,1072,0,S0,0,8,1296,0,0,ubuntu-2.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
2405:6e00:10ce:2c00:20c:29ff:fed2:b002,5353,ff02::fb,5353,udp,dns,3.820516,1040,0,S0,0,8,1424,0,0,ubuntu-2.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,56012,60.254.148.81,80,tcp,-,115.052867,0,384,SHR,0,0,0,15,1172,-,0,0,0,-,-,-,-,-,-,-,-,-,-,1,-,-,1.1,0,8,200,-,-,-,-,-,-,0,normal,1
192.168.1.152,56012,60.254.148.81,80,tcp,http,115.111675,296,384,SF,0,17,1188,15,1172,-,0,0,0,-,-,-,-,-,-,-,-,-,-,1,GET,/success.txt,1.1,0,8,200,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0,-,-,-,-,-,0,normal,1
192.168.1.103,62148,224.0.0.252,5355,udp,dns,0.410053,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,62148,ff02::1:3,5355,udp,dns,0.410317,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.193,53375,224.0.0.252,5355,udp,dns,0.093774,50,0,S0,0,2,106,0,0,wininst,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::343b:2cf:e9fb:6570,50384,ff02::1:3,5355,udp,dns,0.093727,50,0,S0,0,2,146,0,0,wininst,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,4.029318,270,0,S0,0,3,354,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,4.029394,270,0,S0,0,3,354,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::1087:c341:7263:ead3,5353,ff02::fb,5353,udp,dns,4.029474,270,0,S0,0,3,414,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.103,50398,224.0.0.252,5355,udp,dns,0.410525,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,5353,224.0.0.251,5353,udp,dns,0.000163,172,0,S0,0,2,228,0,0,desktop-7q9apbo.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,5353,224.0.0.251,5353,udp,dns,0.000165,172,0,S0,0,2,228,0,0,desktop-7q9apbo.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,63764,224.0.0.252,5355,udp,dns,0.0,0,0,S0,0,1,61,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,50398,ff02::1:3,5355,udp,dns,0.410498,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::8520:4eba:6770:702a,5353,ff02::fb,5353,udp,dns,0.000218,172,0,S0,0,2,268,0,0,desktop-7q9apbo.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::8520:4eba:6770:702a,63764,ff02::1:3,5355,udp,dns,0.0,0,0,S0,0,1,81,0,0,desktop-7q9apbo,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,39164,23.1.240.136,80,tcp,-,115.027015,0,384,SHR,0,0,0,15,1172,-,0,0,0,-,-,-,-,-,-,-,-,-,-,1,-,-,1.1,0,8,200,-,-,-,-,-,-,0,normal,1
192.168.1.152,39164,23.1.240.136,80,tcp,http,115.041001,296,384,SF,0,17,1188,15,1172,-,0,0,0,-,-,-,-,-,-,-,-,-,-,1,GET,/success.txt,1.1,0,8,200,Mozilla/5.0 (X11; Ubuntu; Linux x86_64; rv:66.0) Gecko/20100101 Firefox/66.0,-,-,-,-,-,0,normal,1
192.168.1.250,5353,224.0.0.251,5353,udp,dns,13.029026,448,0,S0,0,4,560,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.250,5353,224.0.0.251,5353,udp,dns,13.029408,448,0,S0,0,4,560,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,50379,192.168.1.1,49152,tcp,http,0.010629,191,991,SF,0,5,403,5,1203,-,0,0,0,-,-,-,-,-,-,-,-,-,-,1,GET,/ozblX3bYcm/wps_device.xml,1.1,0,805,200,DAFUPnP,-,application/xml,-,-,-,0,normal,1
192.168.1.103,52289,224.0.0.252,5355,udp,dns,0.410598,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,52289,ff02::1:3,5355,udp,dns,0.410245,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.250,5353,224.0.0.251,5353,udp,dns,4.092827,336,0,S0,0,3,420,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.250,5353,224.0.0.251,5353,udp,dns,4.092812,336,0,S0,0,3,420,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::855:e4ef:de26:7aca,5353,ff02::fb,5353,udp,dns,4.092816,336,0,S0,0,3,480,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.195,50387,192.168.1.1,41952,tcp,http,0.659038,383,3882,SF,0,11,847,12,4374,-,0,0,0,-,-,-,-,-,-,-,-,-,-,1,GET,/no_nonce_string/,1.1,0,1806,200,DAFUPnP,-,application/xml,-,-,-,0,normal,1
192.168.1.195,50389,192.168.1.1,41952,tcp,http,0.030167,226,3978,SF,0,7,518,9,4350,-,0,0,0,-,-,-,-,-,-,-,-,-,-,1,GET,/no_nonce_string/ContentDirectory/scpd.xml,1.1,0,3602,200,Microsoft-Windows/10.0 UPnP/1.0,-,application/xml,-,-,-,0,normal,1
192.168.1.195,50390,192.168.1.1,41952,tcp,http,0.026154,226,3978,SF,0,9,662,8,4310,-,0,0,0,-,-,-,-,-,-,-,-,-,-,1,GET,/no_nonce_string/ContentDirectory/scpd.xml,1.1,0,3602,200,Microsoft-Windows/10.0 UPnP/1.0,-,application/xml,-,-,-,0,normal,1
192.168.1.103,64049,224.0.0.252,5355,udp,dns,0.410383,66,0,S0,0,2,122,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::601f:9cde:4832:2f3f,64049,ff02::1:3,5355,udp,dns,0.410356,66,0,S0,0,2,162,0,0,desktop-18ss3ba,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,4.020405,270,0,S0,0,3,354,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,4.020428,270,0,S0,0,3,354,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::1087:c341:7263:ead3,5353,ff02::fb,5353,udp,dns,4.020295,270,0,S0,0,3,414,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.46,5353,224.0.0.251,5353,udp,dns,0.001986,172,0,S0,0,2,228,0,0,desktop-uciie91.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.46,5353,224.0.0.251,5353,udp,dns,0.002018,172,0,S0,0,2,228,0,0,desktop-uciie91.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.46,62440,224.0.0.252,5355,udp,dns,0.0,0,0,S0,0,1,61,0,0,desktop-uciie91,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::f554:8774:9968:b60b,5353,ff02::fb,5353,udp,dns,0.003249,172,0,S0,0,2,268,0,0,desktop-uciie91.local,1,255,0,T,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::f554:8774:9968:b60b,62440,ff02::1:3,5355,udp,dns,0.0,0,0,S0,0,1,81,0,0,desktop-uciie91,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.193,60512,224.0.0.252,5355,udp,dns,0.092806,50,0,S0,0,2,106,0,0,wininst,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
fe80::343b:2cf:e9fb:6570,51661,ff02::1:3,5355,udp,dns,0.092551,50,0,S0,0,2,146,0,0,wininst,1,255,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,47654,52.35.21.241,443,tcp,-,61.443419,0,3687,SHR,0,0,0,14,2505,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.152,47654,52.35.21.241,443,tcp,ssl,61.656613,1449,3687,SF,1918,16,2289,14,2505,-,0,0,0,-,-,-,-,TLSv12,TLS_ECDHE_RSA_WITH_AES_128_GCM_SHA256,F,F,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,13.086918,360,0,S0,0,4,472,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
192.168.1.133,5353,224.0.0.251,5353,udp,dns,13.08695,360,0,S0,0,4,472,0,0,_sleep-proxy._udp.local,32769,12,0,F,F,F,F,-,-,-,-,-,-,-,-,-,-,0,0,0,-,-,-,-,-,-,0,normal,1
